epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,train/mad_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),metrics/madurez_acc,metrics/madurez_f1,val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,val/mad_loss,lr/pg0,lr/pg1,lr/pg2
1,43.3449,1.65411,4.41805,9.57643,1.86854,0,1.60243,0.4356,0.41433,0.43967,0.43319,0.41465,0.39799,0.40819,0.2969,0.19247,0.06456,0.77589,3.8881,3.14589,1.34047,0,1.60888,0.00152808,0.00152808,0.00152808
2,49.243,1.77266,4.29953,9.49533,2.00085,0,1.60082,0.39114,0.32458,0.38925,0.37068,0.37574,0.31753,0.36463,0.25703,0.19247,0.06456,0.82028,3.92724,3.75639,1.33507,0,1.6089,0.000841835,0.000841835,0.000841835
